Date,Region,State,Condition,Temperature_C,Precipitation_mm
2025-10-14,Southern,Karnataka,Clear,27.3,2.6
2025-10-14,Southern,Tamil Nadu,Clear,33.3,0.1
2025-10-14,Southern,Kerala,Extreme_Heat,43.6,2.0
2025-10-14,Southern,Andhra Pradesh,Clear,26.0,2.2
2025-10-14,Southern,Telangana,Clear,31.0,4.8
2025-10-14,North-Eastern,Assam,Clear,25.9,0.1
2025-10-14,North-Eastern,Meghalaya,Extreme_Heat,41.5,2.7
2025-10-14,North-Eastern,Manipur,Clear,27.4,1.8
2025-10-14,North-Eastern,Nagaland,Clear,28.8,4.5
2025-10-14,North-Eastern,Tripura,Clear,34.9,2.4
2025-10-15,Northern,Delhi,Clear,34.9,2.0
2025-10-15,Northern,Punjab,Clear,34.7,3.8
2025-10-15,Northern,Haryana,Clear,30.9,4.2
2025-10-15,Northern,Himachal Pradesh,Clear,32.8,1.5
2025-10-15,Northern,Uttarakhand,Clear,26.5,0.0
2025-10-15,Northern,Jammu & Kashmir,Extreme_Heat,38.8,0.5
2025-10-15,Western,Maharashtra,Clear,31.4,2.9
2025-10-15,Western,Gujarat,Clear,27.3,1.9
2025-10-15,Western,Rajasthan,Extreme_Heat,30.9,0.4
2025-10-15,Western,Goa,Clear,26.8,3.2
2025-10-15,Eastern,West Bengal,Clear,28.8,2.2
2025-10-15,Eastern,Odisha,Clear,28.8,4.2
2025-10-15,Eastern,Bihar,Clear,25.6,3.5
2025-10-15,Eastern,Jharkhand,Clear,31.0,1.8
2025-10-15,Southern,Karnataka,Clear,30.8,3.6
2025-10-15,Southern,Tamil Nadu,Clear,27.9,1.1
2025-10-15,Southern,Kerala,Clear,34.8,3.6
2025-10-15,Southern,Andhra Pradesh,Clear,25.8,3.7
2025-10-15,Southern,Telangana,Extreme_Heat,37.0,3.3
2025-10-15,North-Eastern,Assam,Clear,28.8,1.4
2025-10-15,North-Eastern,Meghalaya,Extreme_Heat,42.6,3.7
2025-10-15,North-Eastern,Manipur,Extreme_Heat,41.1,0.1
2025-10-15,North-Eastern,Nagaland,Clear,28.5,4.7
2025-10-15,North-Eastern,Tripura,Clear,31.7,4.6
2025-10-16,Northern,Delhi,Extreme_Heat,36.3,2.1
2025-10-16,Northern,Punjab,Extreme_Heat,35.2,1.7
2025-10-16,Northern,Haryana,Extreme_Heat,41.4,3.2
2025-10-16,Northern,Himachal Pradesh,Clear,32.8,0.6
2025-10-16,Northern,Uttarakhand,Clear,33.2,2.8
2025-10-16,Northern,Jammu & Kashmir,Clear,25.5,2.4
2025-10-16,Western,Maharashtra,Clear,31.2,4.0
2025-10-16,Western,Gujarat,Clear,25.7,0.7
2025-10-16,Western,Rajasthan,Clear,31.3,2.0
2025-10-16,Western,Goa,Extreme_Heat,39.4,0.1
2025-10-16,Eastern,West Bengal,Extreme_Heat,33.1,3.2
2025-10-16,Eastern,Odisha,Clear,27.0,0.7
2025-10-16,Eastern,Bihar,Extreme_Heat,35.3,0.6
2025-10-16,Eastern,Jharkhand,Clear,26.4,0.4
2025-10-16,Southern,Karnataka,Clear,28.7,3.2
2025-10-16,Southern,Tamil Nadu,Clear,25.8,4.6
2025-10-16,Southern,Kerala,Clear,31.1,4.2
2025-10-16,Southern,Andhra Pradesh,Clear,25.3,0.1
2025-10-16,Southern,Telangana,Clear,28.4,2.3
2025-10-16,North-Eastern,Assam,Clear,30.4,2.8
2025-10-16,North-Eastern,Meghalaya,Clear,32.0,4.4
2025-10-16,North-Eastern,Manipur,Clear,27.6,1.0
2025-10-16,North-Eastern,Nagaland,Clear,31.3,3.0
2025-10-16,North-Eastern,Tripura,Extreme_Heat,33.1,1.9
2025-10-17,Northern,Delhi,Extreme_Heat,38.0,3.8
2025-10-17,Northern,Punjab,Clear,31.6,0.5
2025-10-17,Northern,Haryana,Clear,30.0,4.0
2025-10-17,Northern,Himachal Pradesh,Clear,33.8,2.9
2025-10-17,Northern,Uttarakhand,Clear,34.2,4.5
2025-10-17,Northern,Jammu & Kashmir,Clear,26.0,0.2
2025-10-17,Western,Maharashtra,Clear,25.3,3.3
2025-10-17,Western,Gujarat,Extreme_Heat,32.5,4.0
2025-10-17,Western,Rajasthan,Extreme_Heat,32.8,2.0
2025-10-17,Western,Goa,Extreme_Heat,43.2,4.3
2025-10-17,Eastern,West Bengal,Clear,26.4,0.3
2025-10-17,Eastern,Odisha,Clear,28.2,5.0
2025-10-17,Eastern,Bihar,Clear,33.1,1.1
2025-10-17,Eastern,Jharkhand,Clear,33.3,2.4
2025-10-17,Southern,Karnataka,Extreme_Heat,41.3,1.6
2025-10-17,Southern,Tamil Nadu,Extreme_Heat,33.9,4.9
2025-10-17,Southern,Kerala,Extreme_Heat,38.8,2.6
2025-10-17,Southern,Andhra Pradesh,Clear,33.1,0.8
2025-10-17,Southern,Telangana,Clear,33.3,3.5
2025-10-17,North-Eastern,Assam,Clear,31.3,1.5
2025-10-17,North-Eastern,Meghalaya,Clear,29.1,0.0
2025-10-17,North-Eastern,Manipur,Clear,29.2,4.9
2025-10-17,North-Eastern,Nagaland,Extreme_Heat,35.0,2.7
2025-10-17,North-Eastern,Tripura,Clear,31.7,0.7
2025-10-18,Northern,Delhi,Extreme_Heat,41.3,3.8
2025-10-18,Northern,Punjab,Extreme_Heat,32.7,3.6
2025-10-18,Northern,Haryana,Clear,32.0,3.7
2025-10-18,Northern,Himachal Pradesh,Extreme_Heat,33.2,2.9
2025-10-18,Northern,Uttarakhand,Clear,25.7,4.3
2025-10-18,Northern,Jammu & Kashmir,Clear,33.7,1.5
2025-10-18,Western,Maharashtra,Clear,26.9,4.5
2025-10-18,Western,Gujarat,Clear,29.9,1.5
2025-10-18,Western,Rajasthan,Clear,28.4,1.4
2025-10-18,Western,Goa,Extreme_Heat,37.0,3.6
2025-10-18,Eastern,West Bengal,Clear,33.6,1.9
2025-10-18,Eastern,Odisha,Clear,25.5,3.5
2025-10-18,Eastern,Bihar,Clear,31.5,1.0
2025-10-18,Eastern,Jharkhand,Clear,29.5,0.5
2025-10-18,Southern,Karnataka,Clear,26.9,3.9
2025-10-18,Southern,Tamil Nadu,Clear,34.3,3.5
2025-10-18,Southern,Kerala,Clear,32.2,1.6
2025-10-18,Southern,Andhra Pradesh,Extreme_Heat,41.5,2.4
2025-10-18,Southern,Telangana,Extreme_Heat,33.0,0.1
2025-10-18,North-Eastern,Assam,Clear,33.5,3.4
2025-10-18,North-Eastern,Meghalaya,Extreme_Heat,31.7,1.0
2025-10-18,North-Eastern,Manipur,Clear,33.3,4.4
2025-10-18,North-Eastern,Nagaland,Clear,33.4,4.1
2025-10-18,North-Eastern,Tripura,Clear,27.7,2.5
2025-10-19,Northern,Delhi,Extreme_Heat,41.6,4.1
2025-10-19,Northern,Punjab,Clear,32.5,1.0
2025-10-19,Northern,Haryana,Extreme_Heat,40.1,4.2
2025-10-19,Northern,Himachal Pradesh,Extreme_Heat,41.8,0.1
2025-10-19,Northern,Uttarakhand,Clear,31.9,4.7
2025-10-19,Northern,Jammu & Kashmir,Extreme_Heat,41.1,2.5
2025-10-19,Western,Maharashtra,Clear,28.8,3.5
2025-10-19,Western,Gujarat,Clear,27.5,3.2
2025-10-19,Western,Rajasthan,Clear,33.8,4.5
2025-10-19,Western,Goa,Clear,34.9,0.1
2025-10-19,Eastern,West Bengal,Extreme_Heat,40.7,1.4
2025-10-19,Eastern,Odisha,Clear,26.9,0.6
2025-10-19,Eastern,Bihar,Clear,32.6,3.1
2025-10-19,Eastern,Jharkhand,Clear,34.3,4.5
2025-10-19,Southern,Karnataka,Clear,31.5,0.2
2025-10-19,Southern,Tamil Nadu,Clear,34.0,0.4
2025-10-19,Southern,Kerala,Clear,29.8,2.0
2025-10-19,Southern,Andhra Pradesh,Clear,25.5,2.7
2025-10-19,Southern,Telangana,Clear,31.4,1.4
2025-10-19,North-Eastern,Assam,Clear,27.7,1.4
2025-10-19,North-Eastern,Meghalaya,Clear,28.8,1.7
2025-10-19,North-Eastern,Manipur,Clear,27.1,0.4
2025-10-19,North-Eastern,Nagaland,Clear,31.3,1.0
2025-10-19,North-Eastern,Tripura,Clear,31.5,1.4
2025-10-20,Northern,Delhi,Extreme_Heat,34.8,1.6
2025-10-20,Northern,Punjab,Clear,31.2,1.0
2025-10-20,Northern,Haryana,Clear,29.0,0.5
2025-10-20,Northern,Himachal Pradesh,Clear,29.5,1.9
2025-10-20,Northern,Uttarakhand,Extreme_Heat,36.8,4.2
2025-10-20,Northern,Jammu & Kashmir,Clear,34.6,0.2
2025-10-20,Western,Maharashtra,Clear,29.6,0.8
2025-10-20,Western,Gujarat,Clear,31.1,2.0
2025-10-20,Western,Rajasthan,Clear,26.0,2.4
2025-10-20,Western,Goa,Clear,30.2,0.5
2025-10-20,Eastern,West Bengal,Extreme_Heat,42.0,2.1
2025-10-20,Eastern,Odisha,Extreme_Heat,38.5,0.6
2025-10-20,Eastern,Bihar,Extreme_Heat,35.8,4.1
2025-10-20,Eastern,Jharkhand,Clear,32.1,2.9
2025-10-20,Southern,Karnataka,Clear,26.6,3.3
2025-10-20,Southern,Tamil Nadu,Clear,25.4,2.4
2025-10-20,Southern,Kerala,Clear,28.3,4.3
2025-10-20,Southern,Andhra Pradesh,Clear,27.6,1.9
2025-10-20,Southern,Telangana,Clear,29.2,2.9
2025-10-20,North-Eastern,Assam,Extreme_Heat,38.2,3.5
2025-10-20,North-Eastern,Meghalaya,Clear,27.4,1.8
2025-10-20,North-Eastern,Manipur,Clear,30.9,2.9
2025-10-20,North-Eastern,Nagaland,Clear,28.9,1.4
2025-10-20,North-Eastern,Tripura,Clear,34.1,0.5
2025-10-21,Northern,Delhi,Extreme_Heat,30.6,1.7
2025-10-21,Northern,Punjab,Clear,27.7,2.7
2025-10-21,Northern,Haryana,Extreme_Heat,37.3,2.1
2025-10-21,Northern,Himachal Pradesh,Clear,33.7,0.0
2025-10-21,Northern,Uttarakhand,Clear,32.9,0.0
2025-10-21,Northern,Jammu & Kashmir,Clear,34.0,1.0
2025-10-21,Western,Maharashtra,Extreme_Heat,41.3,0.9
2025-10-21,Western,Gujarat,Extreme_Heat,42.2,3.0
2025-10-21,Western,Rajasthan,Clear,25.7,1.3
2025-10-21,Western,Goa,Clear,32.1,4.1
2025-10-21,Eastern,West Bengal,Clear,33.7,1.6
2025-10-21,Eastern,Odisha,Clear,29.3,4.7
2025-10-21,Eastern,Bihar,Clear,30.4,0.0
2025-10-21,Eastern,Jharkhand,Clear,25.1,4.7
2025-10-21,Southern,Karnataka,Extreme_Heat,40.8,0.6
2025-10-21,Southern,Tamil Nadu,Clear,32.7,3.2
2025-10-21,Southern,Kerala,Clear,32.2,2.8
2025-10-21,Southern,Andhra Pradesh,Clear,32.9,4.8
2025-10-21,Southern,Telangana,Extreme_Heat,41.2,2.3
2025-10-21,North-Eastern,Assam,Clear,32.6,0.6
2025-10-21,North-Eastern,Meghalaya,Clear,26.3,0.7
2025-10-21,North-Eastern,Manipur,Extreme_Heat,43.8,3.3
2025-10-21,North-Eastern,Nagaland,Clear,31.0,0.0
2025-10-21,North-Eastern,Tripura,Clear,25.8,2.2
2025-10-22,Northern,Delhi,Clear,26.4,0.2
2025-10-22,Northern,Punjab,Clear,28.0,0.7
2025-10-22,Northern,Haryana,Clear,33.9,2.4
2025-10-22,Northern,Himachal Pradesh,Clear,31.6,1.7
2025-10-22,Northern,Uttarakhand,Extreme_Heat,31.4,4.9
2025-10-22,Northern,Jammu & Kashmir,Extreme_Heat,40.2,4.7
2025-10-22,Western,Maharashtra,Extreme_Heat,35.5,0.5
2025-10-22,Western,Gujarat,Extreme_Heat,36.0,1.7
2025-10-22,Western,Rajasthan,Extreme_Heat,30.6,2.0
2025-10-22,Western,Goa,Extreme_Heat,33.5,2.6
2025-10-22,Eastern,West Bengal,Clear,25.2,3.9
2025-10-22,Eastern,Odisha,Clear,34.4,0.8
2025-10-22,Eastern,Bihar,Clear,34.9,4.7
2025-10-22,Eastern,Jharkhand,Extreme_Heat,35.5,3.4
2025-10-22,Southern,Karnataka,Extreme_Heat,44.4,3.1
2025-10-22,Southern,Tamil Nadu,Clear,25.9,0.6
2025-10-22,Southern,Kerala,Clear,27.4,3.8
2025-10-22,Southern,Andhra Pradesh,Clear,28.6,2.3
2025-10-22,Southern,Telangana,Clear,27.4,2.4
2025-10-22,North-Eastern,Assam,Clear,28.3,3.8
2025-10-22,North-Eastern,Meghalaya,Clear,34.4,0.4
2025-10-22,North-Eastern,Manipur,Clear,26.0,3.7
2025-10-22,North-Eastern,Nagaland,Clear,33.3,2.0
2025-10-22,North-Eastern,Tripura,Clear,25.3,2.1
2025-10-23,Northern,Delhi,Clear,28.5,0.7
2025-10-23,Northern,Punjab,Clear,33.4,3.3
2025-10-23,Northern,Haryana,Clear,33.6,3.0
2025-10-23,Northern,Himachal Pradesh,Clear,27.9,1.1
2025-10-23,Northern,Uttarakhand,Clear,33.9,1.8
2025-10-23,Northern,Jammu & Kashmir,Clear,30.7,0.5
2025-10-23,Western,Maharashtra,Extreme_Heat,42.3,2.9
2025-10-23,Western,Gujarat,Extreme_Heat,43.4,1.2
2025-10-23,Western,Rajasthan,Extreme_Heat,35.8,4.9
2025-10-23,Western,Goa,Clear,27.4,3.4
2025-10-23,Eastern,West Bengal,Clear,27.1,0.1
2025-10-23,Eastern,Odisha,Extreme_Heat,42.3,3.5
2025-10-23,Eastern,Bihar,Extreme_Heat,32.2,2.1
2025-10-23,Eastern,Jharkhand,Clear,30.4,1.6
2025-10-23,Southern,Karnataka,Clear,30.9,4.3
2025-10-23,Southern,Tamil Nadu,Clear,30.0,4.9
2025-10-23,Southern,Kerala,Clear,25.4,1.5
2025-10-23,Southern,Andhra Pradesh,Clear,32.3,3.4
2025-10-23,Southern,Telangana,Clear,28.9,0.1
2025-10-23,North-Eastern,Assam,Clear,31.7,0.4
2025-10-23,North-Eastern,Meghalaya,Extreme_Heat,34.8,3.9
2025-10-23,North-Eastern,Manipur,Clear,28.4,2.8
2025-10-23,North-Eastern,Nagaland,Clear,30.0,4.1
2025-10-23,North-Eastern,Tripura,Clear,31.5,2.0
2025-10-24,Northern,Delhi,Clear,32.0,4.4
2025-10-24,Northern,Punjab,Clear,28.2,4.9
2025-10-24,Northern,Haryana,Extreme_Heat,43.6,4.2
2025-10-24,Northern,Himachal Pradesh,Extreme_Heat,41.4,3.0
2025-10-24,Northern,Uttarakhand,Clear,25.9,4.1
2025-10-24,Northern,Jammu & Kashmir,Clear,25.4,0.3
2025-10-24,Western,Maharashtra,Clear,31.0,2.6
2025-10-24,Western,Gujarat,Clear,29.4,0.3
2025-10-24,Western,Rajasthan,Clear,33.1,3.6
2025-10-24,Western,Goa,Clear,30.3,4.3
2025-10-24,Eastern,West Bengal,Clear,31.4,0.9
2025-10-24,Eastern,Odisha,Clear,34.5,1.7
2025-10-24,Eastern,Bihar,Clear,33.8,1.7
2025-10-24,Eastern,Jharkhand,Clear,25.5,3.1
2025-10-24,Southern,Karnataka,Clear,27.6,0.2
2025-10-24,Southern,Tamil Nadu,Clear,29.2,3.2
2025-10-24,Southern,Kerala,Clear,29.2,1.2
2025-10-24,Southern,Andhra Pradesh,Clear,31.4,2.7
2025-10-24,Southern,Telangana,Clear,26.4,0.7
2025-10-24,North-Eastern,Assam,Extreme_Heat,35.2,2.6
2025-10-24,North-Eastern,Meghalaya,Clear,33.9,3.9
2025-10-24,North-Eastern,Manipur,Clear,33.5,3.8
2025-10-24,North-Eastern,Nagaland,Clear,27.2,4.6
2025-10-24,North-Eastern,Tripura,Clear,28.5,0.2
2025-10-25,Northern,Delhi,Clear,32.4,3.4
2025-10-25,Northern,Punjab,Clear,29.3,4.3
2025-10-25,Northern,Haryana,Clear,31.2,3.0
2025-10-25,Northern,Himachal Pradesh,Clear,25.9,4.9
2025-10-25,Northern,Uttarakhand,Clear,26.4,3.7
2025-10-25,Northern,Jammu & Kashmir,Extreme_Heat,37.1,3.0
2025-10-25,Western,Maharashtra,Extreme_Heat,35.3,3.7
2025-10-25,Western,Gujarat,Clear,26.0,3.8
2025-10-25,Western,Rajasthan,Extreme_Heat,40.4,2.1
2025-10-25,Western,Goa,Clear,29.8,2.5
2025-10-25,Eastern,West Bengal,Clear,30.4,3.3
2025-10-25,Eastern,Odisha,Clear,27.4,2.0
2025-10-25,Eastern,Bihar,Clear,32.3,0.1
2025-10-25,Eastern,Jharkhand,Extreme_Heat,41.7,4.4
2025-10-25,Southern,Karnataka,Clear,29.0,2.3
2025-10-25,Southern,Tamil Nadu,Clear,29.3,0.9
2025-10-25,Southern,Kerala,Extreme_Heat,40.4,2.6
2025-10-25,Southern,Andhra Pradesh,Clear,31.9,2.8
2025-10-25,Southern,Telangana,Extreme_Heat,31.3,3.2
2025-10-25,North-Eastern,Assam,Extreme_Heat,34.9,4.9
2025-10-25,North-Eastern,Meghalaya,Clear,31.4,2.8
2025-10-25,North-Eastern,Manipur,Clear,30.8,2.3
2025-10-25,North-Eastern,Nagaland,Clear,30.7,4.0
2025-10-25,North-Eastern,Tripura,Clear,28.4,0.7
2025-10-26,Northern,Delhi,Extreme_Heat,32.3,2.4
2025-10-26,Northern,Punjab,Clear,33.4,4.9
2025-10-26,Northern,Haryana,Extreme_Heat,38.2,1.5
2025-10-26,Northern,Himachal Pradesh,Clear,28.7,4.6
2025-10-26,Northern,Uttarakhand,Clear,34.2,1.6
2025-10-26,Northern,Jammu & Kashmir,Clear,29.4,0.6
2025-10-26,Western,Maharashtra,Extreme_Heat,38.3,1.6
2025-10-26,Western,Gujarat,Clear,34.5,2.9
2025-10-26,Western,Rajasthan,Clear,34.5,3.0
2025-10-26,Western,Goa,Clear,28.5,4.3
2025-10-26,Eastern,West Bengal,Clear,29.4,2.7
2025-10-26,Eastern,Odisha,Clear,28.1,4.2
2025-10-26,Eastern,Bihar,Extreme_Heat,43.1,0.2
2025-10-26,Eastern,Jharkhand,Clear,25.0,3.9
2025-10-26,Southern,Karnataka,Clear,30.9,1.3
2025-10-26,Southern,Tamil Nadu,Clear,29.5,2.6
2025-10-26,Southern,Kerala,Extreme_Heat,36.9,1.7
2025-10-26,Southern,Andhra Pradesh,Clear,31.4,3.1
2025-10-26,Southern,Telangana,Clear,25.2,2.9
2025-10-26,North-Eastern,Assam,Clear,26.5,3.7
2025-10-26,North-Eastern,Meghalaya,Clear,30.1,0.3
2025-10-26,North-Eastern,Manipur,Clear,26.7,2.5
2025-10-26,North-Eastern,Nagaland,Clear,31.4,2.0
2025-10-26,North-Eastern,Tripura,Clear,26.8,0.7
2025-10-27,Northern,Delhi,Clear,29.1,4.3
2025-10-27,Northern,Punjab,Clear,31.3,4.1
2025-10-27,Northern,Haryana,Clear,33.9,1.9
2025-10-27,Northern,Himachal Pradesh,Clear,30.0,3.9
2025-10-27,Northern,Uttarakhand,Clear,26.4,0.1
2025-10-27,Northern,Jammu & Kashmir,Clear,34.0,3.9
2025-10-27,Western,Maharashtra,Extreme_Heat,40.5,0.7
2025-10-27,Western,Gujarat,Extreme_Heat,37.0,1.8
2025-10-27,Western,Rajasthan,Clear,32.0,5.0
2025-10-27,Western,Goa,Clear,32.8,2.5
2025-10-27,Eastern,West Bengal,Clear,32.6,4.0
2025-10-27,Eastern,Odisha,Clear,31.6,2.0
2025-10-27,Eastern,Bihar,Clear,31.8,4.5
2025-10-27,Eastern,Jharkhand,Extreme_Heat,40.8,1.3
2025-10-27,Southern,Karnataka,Extreme_Heat,35.4,3.9
2025-10-27,Southern,Tamil Nadu,Clear,28.7,1.3
2025-10-27,Southern,Kerala,Clear,25.7,1.7
2025-10-27,Southern,Andhra Pradesh,Extreme_Heat,43.4,3.3
2025-10-27,Southern,Telangana,Extreme_Heat,43.1,1.8
2025-10-27,North-Eastern,Assam,Clear,33.7,3.3
2025-10-27,North-Eastern,Meghalaya,Clear,30.6,3.9
2025-10-27,North-Eastern,Manipur,Clear,34.3,3.3
2025-10-27,North-Eastern,Nagaland,Extreme_Heat,42.8,3.1
2025-10-27,North-Eastern,Tripura,Extreme_Heat,44.7,1.1
2025-10-28,Northern,Delhi,Clear,27.4,2.6
2025-10-28,Northern,Punjab,Clear,33.1,4.3
2025-10-28,Northern,Haryana,Extreme_Heat,37.1,1.8
2025-10-28,Northern,Himachal Pradesh,Clear,32.7,1.2
2025-10-28,Northern,Uttarakhand,Extreme_Heat,39.2,3.9
2025-10-28,Northern,Jammu & Kashmir,Clear,31.5,3.3
2025-10-28,Western,Maharashtra,Clear,34.8,1.2
2025-10-28,Western,Gujarat,Extreme_Heat,40.4,5.0
2025-10-28,Western,Rajasthan,Clear,32.6,1.8
2025-10-28,Western,Goa,Clear,25.6,1.6
2025-10-28,Eastern,West Bengal,Clear,30.3,3.0
2025-10-28,Eastern,Odisha,Extreme_Heat,41.0,2.3
2025-10-28,Eastern,Bihar,Clear,27.0,0.3
2025-10-28,Eastern,Jharkhand,Clear,32.6,4.6
2025-10-28,Southern,Karnataka,Clear,32.0,2.8
2025-10-28,Southern,Tamil Nadu,Extreme_Heat,41.1,1.1
2025-10-28,Southern,Kerala,Clear,30.9,4.2
2025-10-28,Southern,Andhra Pradesh,Clear,34.2,3.2
2025-10-28,Southern,Telangana,Clear,34.3,1.2
2025-10-28,North-Eastern,Assam,Clear,28.4,2.1
2025-10-28,North-Eastern,Meghalaya,Clear,25.4,0.5
2025-10-28,North-Eastern,Manipur,Clear,31.4,3.4
2025-10-28,North-Eastern,Nagaland,Clear,25.2,5.0
2025-10-28,North-Eastern,Tripura,Clear,25.9,4.8
2025-10-29,Northern,Delhi,Clear,33.8,1.7
2025-10-29,Northern,Punjab,Clear,31.0,4.5
2025-10-29,Northern,Haryana,Clear,32.5,4.1
2025-10-29,Northern,Himachal Pradesh,Clear,33.0,0.9
2025-10-29,Northern,Uttarakhand,Clear,27.4,0.6
2025-10-29,Northern,Jammu & Kashmir,Clear,27.7,2.9
2025-10-29,Western,Maharashtra,Clear,26.8,2.0
2025-10-29,Western,Gujarat,Extreme_Heat,32.2,4.1
2025-10-29,Western,Rajasthan,Extreme_Heat,35.7,4.2
2025-10-29,Western,Goa,Clear,28.4,4.0
2025-10-29,Eastern,West Bengal,Clear,30.0,2.6
2025-10-29,Eastern,Odisha,Clear,31.8,2.8
2025-10-29,Eastern,Bihar,Clear,34.5,1.5
2025-10-29,Eastern,Jharkhand,Clear,29.3,3.2
2025-10-29,Southern,Karnataka,Clear,33.2,4.0
2025-10-29,Southern,Tamil Nadu,Clear,28.2,2.9
2025-10-29,Southern,Kerala,Clear,34.0,2.4
2025-10-29,Southern,Andhra Pradesh,Clear,28.6,1.7
2025-10-29,Southern,Telangana,Clear,32.0,3.4
2025-10-29,North-Eastern,Assam,Extreme_Heat,32.8,0.7
2025-10-29,North-Eastern,Meghalaya,Clear,27.0,2.1
2025-10-29,North-Eastern,Manipur,Extreme_Heat,31.4,1.3
2025-10-29,North-Eastern,Nagaland,Clear,31.7,4.2
2025-10-29,North-Eastern,Tripura,Extreme_Heat,36.3,1.9
2025-10-30,Northern,Delhi,Clear,27.6,3.8
2025-10-30,Northern,Punjab,Clear,29.2,0.9
2025-10-30,Northern,Haryana,Clear,30.1,2.6
2025-10-30,Northern,Himachal Pradesh,Extreme_Heat,30.2,2.0
2025-10-30,Northern,Uttarakhand,Clear,27.3,2.1
2025-10-30,Northern,Jammu & Kashmir,Extreme_Heat,41.9,1.2
2025-10-30,Western,Maharashtra,Clear,31.0,4.6
2025-10-30,Western,Gujarat,Clear,29.9,2.2
2025-10-30,Western,Rajasthan,Clear,25.3,1.6
2025-10-30,Western,Goa,Clear,33.2,3.6
2025-10-30,Eastern,West Bengal,Clear,26.3,4.6
2025-10-30,Eastern,Odisha,Extreme_Heat,40.2,2.2
2025-10-30,Eastern,Bihar,Clear,34.5,4.7
2025-10-30,Eastern,Jharkhand,Clear,27.3,1.4
2025-10-30,Southern,Karnataka,Clear,28.4,1.5
2025-10-30,Southern,Tamil Nadu,Clear,31.5,3.3
2025-10-30,Southern,Kerala,Clear,31.1,0.7
2025-10-30,Southern,Andhra Pradesh,Clear,28.7,2.0
2025-10-30,Southern,Telangana,Clear,32.9,2.8
2025-10-30,North-Eastern,Assam,Clear,27.6,0.5
2025-10-30,North-Eastern,Meghalaya,Extreme_Heat,35.6,1.8
2025-10-30,North-Eastern,Manipur,Extreme_Heat,39.1,2.3
2025-10-30,North-Eastern,Nagaland,Clear,28.3,0.6
2025-10-30,North-Eastern,Tripura,Clear,31.3,3.7
2025-10-31,Northern,Delhi,Clear,30.2,4.5
2025-10-31,Northern,Punjab,Clear,27.5,3.2
2025-10-31,Northern,Haryana,Clear,33.0,1.1
2025-10-31,Northern,Himachal Pradesh,Clear,33.6,3.4
2025-10-31,Northern,Uttarakhand,Extreme_Heat,40.2,2.4
2025-10-31,Northern,Jammu & Kashmir,Clear,29.1,1.6
2025-10-31,Western,Maharashtra,Clear,34.4,4.7
2025-10-31,Western,Gujarat,Clear,32.8,1.9
2025-10-31,Western,Rajasthan,Clear,34.1,4.0
2025-10-31,Western,Goa,Clear,30.1,4.3
2025-10-31,Eastern,West Bengal,Extreme_Heat,39.2,0.7
2025-10-31,Eastern,Odisha,Clear,29.9,3.7
2025-10-31,Eastern,Bihar,Clear,30.9,0.8
2025-10-31,Eastern,Jharkhand,Clear,34.0,2.0
2025-10-31,Southern,Karnataka,Clear,31.8,2.2
2025-10-31,Southern,Tamil Nadu,Extreme_Heat,31.7,3.9
2025-10-31,Southern,Kerala,Clear,30.6,1.8
2025-10-31,Southern,Andhra Pradesh,Extreme_Heat,36.6,2.4
2025-10-31,Southern,Telangana,Clear,30.9,1.7
2025-10-31,North-Eastern,Assam,Clear,27.0,1.9
2025-10-31,North-Eastern,Meghalaya,Clear,25.5,1.4
2025-10-31,North-Eastern,Manipur,Clear,32.8,0.0
2025-10-31,North-Eastern,Nagaland,Extreme_Heat,37.8,3.7
2025-10-31,North-Eastern,Tripura,Extreme_Heat,30.5,2.8
2025-11-01,Northern,Delhi,Clear,28.1,3.7
2025-11-01,Northern,Punjab,Clear,26.7,4.4
2025-11-01,Northern,Haryana,Clear,29.5,2.5
2025-11-01,Northern,Himachal Pradesh,Extreme_Heat,39.7,0.2
2025-11-01,Northern,Uttarakhand,Clear,31.0,1.4
2025-11-01,Northern,Jammu & Kashmir,Clear,31.8,1.4
2025-11-01,Western,Maharashtra,Extreme_Heat,34.5,3.4
2025-11-01,Western,Gujarat,Clear,32.2,2.7
2025-11-01,Western,Rajasthan,Clear,30.4,3.9
2025-11-01,Western,Goa,Clear,33.9,0.2
2025-11-01,Eastern,West Bengal,Clear,25.7,2.2
2025-11-01,Eastern,Odisha,Clear,27.4,0.5
2025-11-01,Eastern,Bihar,Extreme_Heat,38.2,0.3
2025-11-01,Eastern,Jharkhand,Clear,26.0,0.7
2025-11-01,Southern,Karnataka,Clear,27.4,1.8
2025-11-01,Southern,Tamil Nadu,Clear,32.4,3.9
2025-11-01,Southern,Kerala,Clear,31.7,4.4
2025-11-01,Southern,Andhra Pradesh,Clear,31.4,3.6
2025-11-01,Southern,Telangana,Clear,25.1,2.1
2025-11-01,North-Eastern,Assam,Clear,32.0,3.2
2025-11-01,North-Eastern,Meghalaya,Clear,31.0,3.7
2025-11-01,North-Eastern,Manipur,Extreme_Heat,38.9,3.7
2025-11-01,North-Eastern,Nagaland,Clear,29.3,3.2
2025-11-01,North-Eastern,Tripura,Clear,25.2,0.2
2025-11-02,Northern,Delhi,Clear,32.0,0.4
2025-11-02,Northern,Punjab,Clear,34.7,3.9
2025-11-02,Northern,Haryana,Clear,29.3,2.3
2025-11-02,Northern,Himachal Pradesh,Clear,33.7,2.8
2025-11-02,Northern,Uttarakhand,Clear,31.7,4.0
