item_code,project_title,serial_number,description,unit,quantity,rate_per_unit,total_cost,material_category,shelf_life,reorder_frequency,procurement_lead_time,has_components,component_count
0602,22 KV FEEDER BAY,7-SUB,Armoured Copper control cable 19C X 2.5 Sq mm,Rmt.,50.0,331.39,16569.5,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0602,22 KV FEEDER BAY,7-SUB,Armoured Copper control cable 2Cx2.5 sq.mm.,Rmt.,40.0,55.11,2204.4,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0602,22 KV FEEDER BAY,7-SUB,Armoured Copper control cable 2Cx4 sq.mm.,Rmt.,50.0,74.78,3739.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0602,22 KV FEEDER BAY,7-SUB,"Cable Trays 2.5 Mtr. X 6"" W",Nos.,10.0,333.0,3330.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0602,22 KV FEEDER BAY,7-SUB,"Cable Glands,rerules and tape etc.",L.S.,0.0,524.0,524.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0602,22 KV FEEDER BAY,7-SUB,Angle for fixing trays 50x50x6mm,Kg.,20.0,51.8,1036.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0602,22 KV FEEDER BAY,7-SUB,Half round cement pipe ( 150mm X 1mtr),Nos.,80.0,110.0,8800.0,cement,Medium (3-6 months),Monthly,1 week,No,0
0602,22 KV FEEDER BAY,7-SUB,Sand,Cmt.,4.0,222.0,888.0,other,Variable,As needed,1-2 weeks,No,0
0602,22 KV FEEDER BAY,7-SUB,Red Oxide Paint for 2 coats,Ltrs.,10.0,85.0,850.0,paint,Short (6-12 months),Monthly,3-5 days,No,0
0602,22 KV FEEDER BAY,7-SUB,Aluminium Paint for 1 coat,Ltrs.,5.0,113.0,565.0,paint,Short (6-12 months),Monthly,3-5 days,No,0
0602,22 KV FEEDER BAY,8,Marshalling Box,No,1.0,4284.0,4284.0,other,Variable,As needed,1-2 weeks,No,0
0602,22 KV FEEDER BAY,9,Earthing as per Sheet (E),L.S.,1.0,14058.0,14058.0,other,Variable,As needed,1-2 weeks,Yes,8
0602,22 KV FEEDER BAY,9-SUB,M.S. Flats(50 X 10mm),Kg.,50.0,48.5,2425.0,other,Variable,As needed,1-2 weeks,No,0
0602,22 KV FEEDER BAY,9-SUB,M.S Flat 25x6 mm,Kg.,20.0,48.5,970.0,other,Variable,As needed,1-2 weeks,No,0
0602,22 KV FEEDER BAY,9-SUB,Earthing Sets H.T of C.I.pipe 150 mm 3 mtr.,Nos.,1.0,6300.0,6300.0,pipes,Long (>5 years),As needed,2-3 weeks,No,0
0602,22 KV FEEDER BAY,9-SUB,Coal,Kg.,100.0,15.0,1500.0,other,Variable,As needed,1-2 weeks,No,0
0602,22 KV FEEDER BAY,9-SUB,Salt,Kg.,100.0,7.0,700.0,other,Variable,As needed,1-2 weeks,No,0
0602,22 KV FEEDER BAY,9-SUB,Welding Rods,Nos.,50.0,3.5,175.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0602,22 KV FEEDER BAY,9-SUB,Hiring of Welding machine,Nos.,1.0,238.0,238.0,other,Variable,As needed,1-2 weeks,No,0
0602,22 KV FEEDER BAY,9-SUB,Brick & Masonary works for earthing pit,Nos.,1.0,1750.0,1750.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",1,22 KV Lightning Arrestors (Station type),Set,4.0,11884.0,47536.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",2,22 KV Isolators with EB (800 A),Set,2.0,41547.0,83094.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",3,22 KV Isolators without EB (800 Amp.),Set,5.0,35680.0,178400.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",4,22 KV Post Insulator,Nos,6.0,835.0,5010.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",5,Gantry Structure/Steel section for 22 KV Bus as per Sheet No.1,Nos,2.0,194970.0,389940.0,steel,Long (>5 years),Quarterly,2-3 weeks,Yes,2
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",5-SUB,Column type HG( 6 Nos.)-496.0 kg.,MT,2.976,48500.0,144336.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",5-SUB,Beam type HA(4 Nos.)-261.0 Kg.,MT,1.044,48500.0,50634.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",6,Disc Insulator 11 KV 70 KN,Nos,36.0,344.0,12384.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",7,AAAC 232 mm2,MTR,200.0,127.4,25480.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",8,Strain Hardware for AAAC232 sq.mm.,Nos,12.0,603.0,7236.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",9,Earthing complete as per Sheet no.2,Set,2.0,240980.0,481960.0,other,Variable,As needed,1-2 weeks,Yes,6
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",9-SUB,M.S.Flat 50 x 6 mm,Kg.,1500.0,48.5,72750.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",9-SUB,Earthing Sets H.T of C.I.pipe 150 mm 3 mtr.,No.,22.0,6300.0,138600.0,pipes,Long (>5 years),As needed,2-3 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",9-SUB,Coat,Kg.,1310.0,15.0,19650.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",9-SUB,Salt,Kg.,1310.0,7.0,9170.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",9-SUB,RCC Ring work for earthing pits,No.,0.0,266.0,0.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",9-SUB,Sundries,L.S.,1.0,810.0,810.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",10,"Power Transformer 22/11 KV, 10 MVA (DY-11)",No,2.0,4769649.0,9539298.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",11,22 KV P.T.,Nos,3.0,17855.0,53565.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",12,22 KV C.T. Three core.,Nos,6.0,24999.0,149994.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",13,22 KV VCB complete 1600 Amp (O.D.),Set,2.0,179600.0,359200.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",14,C&R panel for 22 KV Transformer with Diff. Protection,No,2.0,113866.0,227732.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",16,22 kV Pin Insulators with G.I. Pins,Nos,12.0,336.0,4032.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",17,Structure for 22 KV CT & PT as per Sheet no.3,No,2.0,48071.0,96142.0,other,Variable,As needed,1-2 weeks,Yes,5
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",17-SUB,Structure for 22 KV PT,Kg.,315.0,51.8,16317.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",17-SUB,Structure for 22 KV CT,Kg.,360.0,51.8,18648.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",17-SUB,Structure for 22 KV L.A.,Kg.,155.0,51.8,8029.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",17-SUB,Structure for Power T/F Neutral Earthing,Kg.,50.0,51.8,2590.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",17-SUB,G.I.Nut Bolts,Kg.,30.0,82.9,2487.0,fasteners,Long (>5 years),Quarterly,1 week,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",18,G.I.Nut Bolts,KG,150.0,82.9,12435.0,fasteners,Long (>5 years),Quarterly,1 week,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",19,Fire Extinguisher with stand,Set,1.0,4200.0,4200.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",20,"11 kv 250 MVA OD Switchgears comprising of 1 Incomer and 3 single feeder with associated OD panels, Islators, C.T. & P.T. etc.",Set,2.0,852243.0,1704486.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",21,Take off structure for 6 outgoing feeder as per Sheet no.4,No.,2.0,345324.2,690648.4,other,Variable,As needed,1-2 weeks,Yes,17
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",21-SUB,"RSJ 116x100, 9 m long",Nos.,8.0,9254.0,74032.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",21-SUB,MS Channel 100x50x6 mm,Kg.,1610.0,51.8,83398.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",21-SUB,MS angle 50x50x6 mm,Kg.,100.0,51.8,5180.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",21-SUB,MS Flat 75x10 mm,Kg.,80.0,48.5,3880.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",21-SUB,"11KV A.B. Switch, 400 A",Nos.,3.0,9240.0,27720.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",21-SUB,Strain Hardware for AAAC232 sq.mm.,Nos.,36.0,603.0,21708.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",21-SUB,Strain Hardware for Dog0.1 or Equ.AAAC.,Nos.,36.0,322.0,11592.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",21-SUB,11 kV Pin Insulators with G.I. Pins,Nos.,9.0,135.0,1215.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",21-SUB,Earthing Sets H.T,Sets,3.0,342.0,1026.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",21-SUB,L.As. 11 KV (Gapless type) with disconector,Sets,3.0,1268.0,3804.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",21-SUB,AAAC 232 mm2,Rmt.,150.0,127.4,19110.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",21-SUB,G.I.Strip (25 X 3 mm),Kg.,40.0,66.78,2671.2,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",21-SUB,G.I.Nut Bolts,Kg.,50.0,82.9,4145.0,fasteners,Long (>5 years),Quarterly,1 week,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",21-SUB,Concreting ration 1:3:6,Cmt.,4.0,3027.0,12108.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",21-SUB,PANTHER TO PANTHER or equivalent AAAC,Nos.,18.0,718.0,12924.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",21-SUB,T-Connector for 200 sq mm conductor(Compression type),Nos.,18.0,3352.0,60336.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",21-SUB,Miscelleneous material,LS,1.0,475.0,475.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",22,11 kV Pin Insulators with G.I. Pins,No.,24.0,135.0,3240.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",23,L.As. 11 KV (Gapless type) with disconector,Set,2.0,1268.0,2536.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",24,Clamps and Connectors as per Sheet no.5,No.,1.0,188223.0,188223.0,other,Variable,As needed,1-2 weeks,Yes,7
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",24-SUB,PANTHER TO PANTHER or equivalent AAAC,Nos.,30.0,718.0,21540.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",24-SUB,T-Connector for 200 sq mm conductor(Compression type),Nos.,30.0,3352.0,100560.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",24-SUB,Clamps for 22 KV Isolator,Nos.,18.0,1020.0,18360.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",24-SUB,Connectors for T/F Bushing,Nos.,6.0,3783.0,22698.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",24-SUB,Clamps for 22 KV C.T.,Nos.,6.0,1425.0,8550.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",24-SUB,Clamps for 22 KV P.T.,Nos.,3.0,1425.0,4275.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",24-SUB,Clamp for 22 KV VCB,Nos.,6.0,2040.0,12240.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",25,Structure for 11 KV Main Bus as per Sheet no.6,No.,1.0,266852.2,266852.2,other,Variable,As needed,1-2 weeks,Yes,15
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",25-SUB,"RSJ 116x100, 9 m long",Nos.,6.0,9254.0,55524.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",25-SUB,MS Channel 100x50x6 mm,Kg.,1610.0,51.8,83398.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",25-SUB,MS angle 50x50x6 mm,Kg.,100.0,51.8,5180.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",25-SUB,MS Flat 75x10 mm,Kg.,80.0,48.5,3880.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",25-SUB,Disc Insulator 11 KV 70 KN,Nos.,36.0,344.0,12384.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",25-SUB,Strain Hardware for AAAC232 sq.mm.,Nos.,36.0,603.0,21708.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",25-SUB,11 kV Pin Insulators with G.I. Pins,Nos.,9.0,135.0,1215.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",25-SUB,Earthing Sets H.T,Sets,3.0,342.0,1026.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",25-SUB,L.As. 11 KV (Gapless type) with disconector,Sets,3.0,1268.0,3804.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",25-SUB,AAAC 232 mm2,Rmt.,150.0,127.4,19110.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",25-SUB,G.I.Ship (25 X 3 mm),Kg.,40.0,66.78,2671.2,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",25-SUB,G.I.Nut Bolts,Kg.,50.0,82.9,4145.0,fasteners,Long (>5 years),Quarterly,1 week,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",25-SUB,Concreting ration 1:3:6,Cmt.,4.0,3027.0,12108.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",25-SUB,T-Connector for 200 sq mm conductor(Compression type),Nos.,12.0,3352.0,40224.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",25-SUB,Miscelleneous material,LS,1.0,475.0,475.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",26,S/S Yard lighting as per Sheet no.7,No.,1.0,215879.0,215879.0,other,Variable,As needed,1-2 weeks,Yes,8
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",26-SUB,Flood lights with control gear box & 250w SV Lamp,No.,14.0,6300.0,88200.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",26-SUB,"Tubular pole 9 Mtr. Long 88.9C, 137.7 mm",No.,14.0,4815.0,67410.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",26-SUB,L.T. XLPE Armoured cable 4core 16sq.mm.,Mtr.,250.0,78.0,19500.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",26-SUB,L.T. 2 Core Cable 2.5 sqmm Armoured,Mtr.,100.0,77.0,7700.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",26-SUB,Concreting ration 1:3:6,Cmt,8.0,3027.0,24216.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",26-SUB,Red Bricks,No.,1200.0,5.5,6600.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",26-SUB,Sand,Cum,6.5,222.0,1443.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",26-SUB,Sundries,L.S.,1.0,810.0,810.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",27,"Battery set 30 Volt, 100 AH with Battery charger",No.,1.0,72000.0,72000.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",28,11/0.43 KV x 100 KVA station Transformer as per Sheet no.8,No.,1.0,199541.4,199541.4,electrical,Long (>5 years),As needed,2-4 weeks,Yes,18
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",28-SUB,MS Channel 100x50x6 mm,Kg.,290.0,51.8,15022.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",28-SUB,M.S.Channel 75x40x6 mm,Kg.,15.0,51.8,777.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",28-SUB,MS Flat 75 x 10 mm,Kg.,20.0,46.5,970.0,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",28-SUB,"Dist. Transformer 100 KVA, 11/0.43 kv",No.,1.0,112770.0,112770.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",28-SUB,L.T Dist.Boxes 100 KVA with MCCB,No,1.0,12822.0,12822.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",28-SUB,"11KV A.B. Switch, 400 A",Set,1.0,9240.0,9240.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",28-SUB,11KV H.G.Fuses,Nos.,1.0,1964.0,1964.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",28-SUB,L.As. 11 KV (Gapless type) with discorector,Set,1.0,1268.0,1268.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",28-SUB,11 kV Pin Insulators with G.I. Pins,Nos.,6.0,135.0,810.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",28-SUB,L.T.XLPE Armoured 3.5 Core cable120 sq.mm.,Rmt.,10.0,329.0,3290.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",28-SUB,L.T.XLPE Armoured 3.5 Core cable70 sq.mm.,Rmt.,50.0,204.0,10200.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",28-SUB,Earthing Sets H.T,Nos.,3.0,342.0,1026.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",28-SUB,G.I.Strip (25 X 3 mm ),Kg.,40.0,66.78,2671.2,steel,Long (>5 years),Quarterly,2-3 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",28-SUB,Coel,Kg.,200.0,15.0,3000.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",28-SUB,Salt,Kg.,200.0,7.0,1400.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",28-SUB,Plinth for station Transformer,Cmt.,5.6,3027.0,16951.2,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",28-SUB,Half round cement pipe ( 150 mm X 1 mtr ),Nos.,30.0,110.0,3300.0,cement,Medium (3-6 months),Monthly,1 week,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",28-SUB,G.I.Nut Boltss Washer & Misc Material,L S,1.0,2000.0,2090.0,fasteners,Long (>5 years),Quarterly,1 week,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",29,Control cables for S/S as per Sheet no.9,No.,1.0,171605.9,171605.9,electrical,Long (>5 years),As needed,2-4 weeks,Yes,6
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",29-SUB,Armoured Copper control cable 19C X 2.5 Sq mm,Rmt,250.0,331.39,82847.5,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",29-SUB,Armoured Copper control cable 12C X 2.5 Sq mm,Rmt,260.0,216.24,56222.4,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",29-SUB,Armoured Copper control cable 4C X 2.5 Sq mm,Rmt,125.0,87.6,10950.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",29-SUB,Armoured Copper control cable 2Cx2.5 sq.mm.,Rmt,100.0,55.11,5511.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",29-SUB,L.T. XLPE Armoured cable 4core 16sq.mm.,RMT,200.0,78.0,15600.0,electrical,Long (>5 years),As needed,2-4 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",29-SUB,Miscelleneous material,L S,1.0,475.0,475.0,other,Variable,As needed,1-2 weeks,No,0
0404,"Cost data for 22/11 KV, 2x10 MVA Substation (Outdoor)",30,AC Distribution Board 'B' type,No.,1.0,24325.0,24325.0,lumber,Medium (1-2 years),Bi-monthly,1-2 weeks,No,0
0302A,Cost data for Additional 33/11 KV. 1x 10 MVA ( Outdoor) with Gantry structure for 33 KV bus.,1,33 KV Lightning Arrestors (Station type),Set,2.0,13571.0,27142.0,other,Variable,As needed,1-2 weeks,No,0
0302A,Cost data for Additional 33/11 KV. 1x 10 MVA ( Outdoor) with Gantry structure for 33 KV bus.,2,33 KV Isolators with EB (800 A),Set,1.0,55190.0,55190.0,other,Variable,As needed,1-2 weeks,No,0
0302A,Cost data for Additional 33/11 KV. 1x 10 MVA ( Outdoor) with Gantry structure for 33 KV bus.,3,33 KV Isolators without EB (800 Amp.),Set,3.0,50510.0,151530.0,other,Variable,As needed,1-2 weeks,No,0
0302A,Cost data for Additional 33/11 KV. 1x 10 MVA ( Outdoor) with Gantry structure for 33 KV bus.,4,33 KV Post Insulator,Nos,3.0,918.0,2754.0,insulation,Long (>5 years),As needed,1-2 weeks,No,0
0302A,Cost data for Additional 33/11 KV. 1x 10 MVA ( Outdoor) with Gantry structure for 33 KV bus.,5,Gantry Structure/Steel section for 33 KV Bus as per Sheet No. 1,Nos,1.0,121541.0,121541.0,steel,Long (>5 years),Quarterly,2-3 weeks,Yes,2
